8.07917,48.39861,"Stellplatz Nordrach; 77787 Nordrach"
8.93000,54.51722,"Womoland Nordstrand; 25845 Nordstrand"
8.93194,54.49806,"Landgasthof Pohnshallig; 25845 Nordstrand"
8.85500,54.48444,"Landgasthof Herrendeich; 25845 Nordstrand"
8.91000,54.46944,"Wohnmobilplatz Margarethenruh; 25845 Nordstrand"
9.96194,51.72861,"Großer Freizeitsee; 37154 Northeim"
10.00639,51.70778,"Parkplatz In der Fluth; 37154 Northeim"
7.34389,51.92444,"Wellenfreibad/Hallenbad; 48301 Nottuln"
12.16194,47.75194,"Stellplatz am Liererhof; 83131 Nußdorf am Inn"
6.95139,50.34000,"Motorsporthotel; 53520 Nürburg"
11.10556,49.42472,"Volkspark Dutzendteich; 90443 Nürnberg"
11.11222,49.45917,"Am Wöhrder See; 90443 Nürnberg"
11.09417,49.47472,"Volkspark Marienberg; 90443 Nürnberg"
11.10528,49.48806,"Gasthof Grüne Au/Zum Brez'nwirt; 90443 Nürnberg"
9.33056,48.63639,"Reisemobilplatz Plätschwiesen; 72622 Nürtingen"
10.48361,48.85528,"Parkplatz Kaiserwiese; 86720 Nördlingen"
9.95028,51.62861,"Burghotel Hardenberg; 37176 Nörten-Hardenberg"
8.02389,49.89778,"Stellplatz Ober-Hilbersheim; 55437 Ober-Hilbersheim"
8.19222,49.94306,"Wohnmobilplatz Mainz; 55270 Ober-Olm"
11.07028,47.59028,"Campingpark Oberammergau; 82487 Oberammergau"
12.08444,47.67194,"Hotel-Gasthof Feuriger Tatzlwurm; 83080 Oberaudorf"
12.16750,47.64722,"Gasthof Ochsenwirt; 83080 Oberaudorf"
12.16889,47.66139,"Pechler Hof; 83080 Oberaudorf"
9.47361,50.86083,"Stellplatz an der Tennishalle; 36280 Oberaula"
9.46111,50.85417,"Stellplatz am Sportplatz; 36280 Oberaula"
9.46222,50.83583,"Stellplatz am Golfplatz; 36280 Oberaula"
7.25944,49.69472,"Wohnmobil-Stellplatz Höhenblick; 55767 Oberbrombach"
14.66194,51.03167,"Freizeit- und Erlebnisbad; 02708 Obercunnersdorf"
14.62917,51.02944,"Stellplatz an der Bockwindmühle; 02708 Obercunnersdorf"
10.11333,50.44167,"Wohnmobil-Stellplatz Oberelsbach; 97656 Oberelsbach/Rhön"
11.01944,48.01639,"Zum Staudenwirt; 86923 Oberfinning"
6.85528,51.48694,"Reisemobilplatz am Kaisergarten; 46045 Oberhausen"
6.81944,51.47028,"Theater an der Niebuhrg; 46045 Oberhausen"
7.77972,50.02250,"Weingut Sonnenhof; 55413 Oberheimbach"
10.72694,50.70278,"Parkplatz Winkler; 98559 Oberhof"
8.07250,48.52861,"Stellplatz am Renchtalstadion; 77704 Oberkirch"
10.24278,47.44417,"Wohnmobilplatz Allgäu Rieder Wiesen; 87538 Obermaiselstein"
8.58139,48.28389,"An der Neckarhalle; 78727 Oberndorf/Neckar"
8.58417,48.28306,"Stellplatz gegenüber der Neckarhalle; 78727 Oberndorf/Neckar"
9.15056,53.75389,"Wohnmobilplatz Bentwisch; 21787 Oberndorf/Oste"
8.85389,48.15972,"Wohnmobil-Stellplatz Alpenblick; 72364 Obernheim"
10.58083,52.75611,"Gasthaus Lahmann; 29386 Obernholz"
13.58083,48.56361,"Gasthof Hotel Zur Post; 94130 Obernzell"
8.68361,48.74694,"Gasthaus Hirsch; 75394 Oberreichenbach"
7.95861,47.93000,"Wohnmobil-Stellplatz Kirnermartes-Hof; 79254 Oberried"
10.42778,49.84694,"Gasthaus Zur Traube; 97516 Oberschwarzach"
9.61444,50.20667,"Stellplatz Obersinn; 97791 Obersinn"
10.06083,47.51000,"Hochgratbahn; 87534 Oberstaufen"
10.28611,47.40889,"Wohnmobil-Stellplatz Oberstdorf; 87561 Oberstdorf"
10.27861,47.42389,"Rubi-Camp; 87561 Oberstdorf"
9.32000,49.03278,"Am Mineralfreibad; 71720 Oberstenfeld"
9.36056,49.14278,"Barthau Freizeitfahrzeuge; 74182 Obersulm"
7.10694,49.52139,"Restaurant Zum Flare; 66649 Oberthal"
9.92500,50.17444,"Reisemobil-Stellplatz Thulbatal; 97723 Oberthulba"
12.42500,49.45306,"Parkplatz am Freibad; 92526 Oberviechtach"
11.13722,50.57639,"Fiat-Autohaus Dietrich; 98744 Oberweißbach"
7.72750,50.10806,"Parkplatz am Schiffsanleger; 55430 Oberwesel"
7.73639,50.10222,"Camping Schönburgblick; 55430 Oberwesel"
7.73500,50.09500,"Weingut Burghof; 55430 Oberwesel"
12.96806,50.42694,"Stellplatz an der Tennishalle; 09484 Oberwiesenthal"
12.96750,50.43611,"Sportbaude Waldeck; 09484 Oberwiesenthal"
9.09944,49.35028,"Reisemobil-Stellplatz am Neckar; 74847 Obrigheim/Baden"
10.06056,49.66667,"Großparkplatz am Main; 97199 Ochsenfurt"
8.80778,54.67472,"Gasthaus Bongsiel; 25842 Ockholm"
8.82833,54.66528,"Reisemobilplatz Kirchwarf; 25842 Ockholm"
7.13194,51.05722,"Deutscher Märchenwald; 51519 Odenthal"
14.70111,50.96528,"Rodelbahn Oberoderwitz; 02791 Oderwitz"
9.24472,53.80389,"Am Sportplatz; 21734 Oederquart"
9.72111,53.98917,"Buchhof; 25548 Oeschebüttel"
10.60917,48.95694,"Stellplatz am Wörnitz-Ufer; 86732 Oettingen i. Bay."
9.43611,54.69111,"Kranzbinderei Schnell; 24988 Oeversee"
8.19472,49.20056,"Queichtalzentrum; 76877 Offenbach an der Queich"
7.92750,48.48028,"Camping Kuhn; 77656 Offenburg"
7.93694,48.45778,"Strandbad Gifizsee; 77656 Offenburg"
9.64917,48.07111,"Gasthaus Zum Löwen; 88422 Oggelshausen"
13.33250,50.66111,"Übernachtungsplatz Olbernhau; 09526 Olbernhau"
14.77167,50.89389,"SeeCamping Zittauer Gebirge; 02785 Olbersdorf"
8.22778,53.14833,"Weser-Ems-Halle; 26122 Oldenburg"
8.21389,53.12889,"Stellplatz am Küstenkanal; 26122 Oldenburg"
9.45417,54.16778,"Gasthaus Gosch; 25557 Oldenbüttel"
7.84056,51.03167,"Freizeitbad Olpe; 57462 Olpe"
8.48556,51.35583,"Reisemobil-Stellplatz Aqua Olsberg; 59939 Olsberg"
8.17000,48.47639,"Wagner-Maier-Platz; 77728 Oppenau"
8.36417,49.85722,"Womoland Oppenheim; 55276 Oppenheim"
9.45972,48.98028,"Parkplatz am Bauhof; 71570 Oppenweiler"
13.23833,52.75833,"Schlosshafen Oranienburg; 16515 Oranienburg"
13.77861,51.37278,"Ferienpark Dresden; 01990 Ortrand"
6.95722,49.92083,"Gasthaus Kelterhaus; 54518 Osann-Monzel"
13.10528,51.29250,"Caravaningplätze im O-Schatz-Park; 04758 Oschatz"
8.04000,52.27083,"Schlosswallhalle; 49090 Osnabrück"
8.05083,52.30194,"Am Nettebad; 49090 Osnabrück"
7.84333,52.03639,"Parkplatz am Beverbad ; 48346 Ostbevern"
7.87500,52.04278,"Gasthof Mersbäumer; 48346 Ostbevern"
9.18694,53.69556,"Stellplatz am Festplatz; 21756 Osten/Oste"
9.44250,49.43083,"Hotel Märchenwald; 74706 Osterburken"
8.22389,52.34444,"Parkplatz im Zentrum; 49179 Ostercappeln"
8.20333,52.35472,"Krebsburger Mühle; 49179 Ostercappeln"
8.16361,52.38472,"Venner Mühle; 49179 Ostercappeln"
8.76139,54.39611,"Stellplatz Norderheverkoog; 25836 Osterhever"
10.28611,51.72861,"Campingplatz Eulenburg; 37520 Osterode/Harz"
10.22639,50.45833,"Parkplatz Streuwiese; 97645 Ostheim/Rhön"
10.23917,50.44167,"Georgshof; 97645 Ostheim/Rhön"
8.32556,49.69833,"Festplatz an der Wonnegauhalle; 67574 Osthofen"
8.32722,49.69194,"Sommerried-Stadion; 67574 Osthofen"
8.30056,49.70056,"Weingut Borntaler Hof; 67574 Osthofen"
7.62306,53.13806,"Reisemobilplatz hinter dem Rathaus; 26842 Ostrhauderfehn"
14.92500,51.00111,"Kloster St. Marienthal; 02899 Ostritz"
8.89444,53.80861,"An der Stadthalle; 21762 Otterndorf"
8.89611,53.82111,"Seglertreff am Pentzliner Platz; 21762 Otterndorf"
9.13694,53.10694,"Stellplatz am Sportzentrum; 28870 Ottersberg"
10.29667,47.94917,"Sportwelt Ottobeuren; 87724 Ottobeuren"
9.38333,50.80417,"Mehrzweckhalle/Bürgerhaus; 34633 Ottrau"
7.18056,49.41139,"Parkplatz Am Wingertsweiher; 66564 Ottweiler"
7.28361,50.92972,"Familien- und Freizeitbad Badino; 51491 Overath"
9.00361,53.04639,"KNAUS Campingpark Oyten; 28876 Oyten"
8.75444,51.72306,"Stellplatz Maspernplatz-Ost; 33098 Paderborn"
8.67750,51.76056,"Stellplatz Lippesee Nordufer; 33098 Paderborn"
6.37556,49.56417,"Weingut Edwin Pauly; 54439 Palzem"
7.42639,53.06528,"Stellplatz Poggenpoel; 26871 Papenburg"
7.43833,53.07833,"Hotel Hilling; 26871 Papenburg"
7.39250,53.07667,"Parkplatz beim Roten Kreuz; 26871 Papenburg"
11.84444,53.42583,"Wasserwander-Rastplatz; 19370 Parchim"
12.07139,49.73194,"Gasthof-Pension Bergstüberl; 92711 Parkstein"
13.42722,48.57389,"Stellplatz am Winterhafen; 94032 Passau"
13.44722,48.57417,"Parkplatz am Güterbahnhof; 94032 Passau"
11.06194,47.79778,"Freizeitgelände Neue Bergehalde; 82380 Peißenberg"
11.06417,47.78444,"Freizeit & Bäderpark Rigi-Rutsch’n; 82380 Peißenberg"
13.16083,53.49750,"Stellplatz Rethra; 17217 Penzlin"
6.38583,49.47833,"Stellplatz am Perlbad; 66706 Perl"
11.86222,53.08056,"Stellplatz Sophienstraße; 19348 Perleberg"
11.87194,53.09222,"Caravanhafen Perleberg; 19348 Perleberg"
8.96861,52.37556,"Reisemobilplatz Petershagen; 32469 Petershagen"
8.96389,52.37750,"Café-Restaurant Alter Bahnhof; 32469 Petershagen"
8.98139,52.45056,"Mühlencafé Zum letzten Streich; 32469 Petershagen"
12.77444,47.89194,"Beim Petern – Ferien auf dem Lande; 83367 Petting"
12.81111,47.91833,"Camping-Stellplatz Schneiderhof; 83367 Petting"
7.94944,49.85083,"Winzerhof Diegel; 55546 Pfaffen-Schwabenh."
7.95972,49.85222,"Pferdepension Sonnenhof; 55546 Pfaffen-Schwabenh."
7.56778,50.10583,"Country Camping Schinderhannes; 56291 Pfalzfeld"
12.93444,48.43028,"Parkplatz Stadthalle 2; 84347 Pfarrkirchen"
8.72250,48.89778,"Stellplatz Enzauenpark; 75175 Pforzheim"
10.55278,47.59611,"Stellplatz bei Firma Wohlfahrt; 87459 Pfronten"
10.56222,47.57000,"Gasthaus Löwen; 87459 Pfronten"
9.23583,47.93111,"Seepark Linzgau; 88630 Pfullendorf"
9.22806,48.45528,"Wohnmobilplatz Schönbergbad; 72793 Pfullingen"
12.91194,47.76861,"Gasthaus Altwirt; 83451 Piding"
12.90167,47.79194,"Kochhof; 83451 Piding"
6.92778,49.87278,"Wohnmobil-Stellplatz Piesporter Goldtröpfchen; 54498 Piesport"
6.92778,49.88306,"Ferien-Weingut St. Joseph; 54498 Piesport"
6.92528,49.87417,"Stellplatz Loreleyblick; 54498 Piesport"
6.92583,49.88000,"Weingut Kirsten; 54498 Piesport"
7.59806,49.19889,"Parkplatz Maler-Bürkel-Platz; 66953 Pirmasens"
7.62833,49.18278,"Forsthaus Beckenhof; 66953 Pirmasens"
13.99056,50.95000,"Gasthof Obervogelgesang; 01796 Pirna"
7.40333,50.38833,"Vulkanpark Info-Zentrum ; 56637 Plaidt"
12.05417,52.99583,"Hotel-Gasthof Zum alten Quitzow; 19336 Plattenburg"
12.02972,52.95944,"Stellplatz Plattenburg; 19336 Plattenburg"
12.87389,48.77222,"Am Freibad; 94447 Plattling"
12.92861,48.79278,"Am Fischweiher; 94447 Plattling"
12.26444,53.42528,"Parkplatz am Angelsee; 19395 Plau am See"
12.14083,50.49333,"Neustadtplatz; 08523 Plauen"
12.10833,50.46889,"Vogtland-Stellplatz; 08523 Plauen"
11.46333,49.65722,"Freizeitpark Fränkisches Wunderland; 91287 Plech"
6.88194,50.03056,"Hotel Waldschlößchen; 54518 Plein"
7.85833,51.23056,"AquaMagis Plettenberg; 58840 Plettenberg"
12.40528,49.64417,"Reisemobilplatz Pleystein; 92714 Pleystein"
10.40361,54.15222,"Womo-Stop Kleiner Plöner See; 24306 Plön"
10.39833,54.14722,"Natur-Camping Spitzenort; 24306 Plön"
13.23528,50.64361,"Hotel Schwarzbeerschänke; 09496 Pobershau"
13.30361,48.38389,"Seecamp Rottal; 94060 Pocking"
7.30889,50.30722,"Niesmann + Bischoff; 56751 Polch"
9.87694,50.49000,"Freizeitgelände Lüttergrund; 36163 Poppenhausen"
11.83139,49.48167,"Am Sportgelände; 92284 Poppenricht"
13.27611,54.30083,"Gasthaus-Hotel Lindenkrug; 18574 Poseritz"
13.02889,52.41306,"Parkplatz am Krongut Potsdam; 14469 Potsdam"
11.40861,49.76306,"Wohnmobilpark Pottenstein; 91278 Pottenstein"
11.45889,49.75250,"Reiterhof Geusmanns; 91278 Pottenstein"
10.28611,54.22806,"Wohnmobilpark Preetz; 24211 Preetz"
10.02500,50.30361,"Gasthaus Schöne Aussicht; 97705 Premich"
12.60556,54.44806,"Parkplatz Fuchsberg ; 18375 Prerow"
11.31556,50.37278,"Am Jugendzeltplatz; 96332 Pressig"
12.90611,51.66500,"Tourismuszentrum Prettin; 06922 Prettin"
8.46056,52.28861,"Parkplatz Aussichtsturm; 32361 Preußisch Oldendorf"
8.48139,52.34028,"Stellplatz Am Möwennest; 32361 Preußisch Oldendorf"
8.55694,52.29222,"HolsingVital Gesundheitszentrum; 32361 Preußisch Oldendorf"
10.34944,49.81639,"Schützenhaus; 97357 Prichsenstadt"
10.35361,49.84389,"Wörners Schloss; 97357 Prichsenstadt"
12.34889,47.84222,"Café-Restaurant Alpenblick; 83209 Prien/Chiemsee"
13.04194,53.22111,"Wohnmobilpark Am Großen Priepertsee; 17255 Priepert"
12.17778,53.15194,"Stellplatz Dömnitzinsel; 16928 Pritzwalk"
12.19278,53.16833,"Stellplatz Hainholz; 16928 Pritzwalk"
6.33667,50.16306,"Wohnmobilstellplatz Am alten Bahnhof; 54597 Pronsfeld"
6.42667,50.20917,"Stellplatz Prüm; 54595 Prüm"
13.50444,54.34278,"Im-Jaich Wasserferienwelt; 18581 Putbus"
13.40778,54.67111,"Parkplatz am Ortseingang; 18556 Putgarten"
12.03972,53.25056,"Stellplatz am Jungfernsteg; 16949 Putlitz"
7.12722,50.04361,"Reisemobil-Stellplatz im Moselvorland; 56862 Pünderich"
12.18472,50.54056,"Wohnmobil-Stellplatz Talsperre Pöhl; 08543 Pöhl"
11.13472,51.78750,"Schlossparkplatz; 06484 Quedlinburg"
11.14833,51.79306,"Parkplatz Fischteiche; 06484 Quedlinburg"
11.13944,51.79111,"Busparkplatz Marschlinger Hof; 06484 Quedlinburg"
9.72611,54.76889,"Landhaus Schütt; 24972 Quern"
9.93917,53.71472,"Autobahnraststätte Holmmoor-Ost; 25451 Quickborn"
9.93833,53.71944,"Autobahnraststätte Holmmoor-West ; 25451 Quickborn"
9.21667,54.01167,"Stellplatz am Helmschenbach; 25712 Quickborn/Dithmarschen"
13.91972,51.13028,"Hotel Sportwelt; 01454 Radeberg"
13.87472,51.13583,"Gaststätte Pechhütte; 01454 Radeberg"
13.62500,51.10389,"Wassersportzentrum Radebeul; 01445 Radebeul"
13.73528,51.14944,"Bauernhof Menzel; 01471 Radeburg"
8.98000,47.73750,"Stellplatz auf der Halbinsel Mettnau; 78315 Radolfzell"
8.94972,47.73861,"Stellplatz In den Herzen; 78315 Radolfzell"
6.83056,51.76528,"Wohnmobilstellplatz Graf Alexander; 46348 Raesfeld"
8.70222,52.42361,"Käserei am Großen Stein; 32369 Rahden"
10.90639,48.69222,"Wohnmobilstellplatz Rain; 86641 Rain"
7.57139,49.44333,"Freizeitbad Azur; 66877 Ramstein-Miesenbach"
7.55611,49.45000,"City-Parkplatz ; 66877 Ramstein-Miesenbach"
10.06222,50.13778,"Wohnmobilstellplatz am Festplatz; 97729 Ramsthal"
8.96278,50.34194,"Bürgerhaus Ober-Mockstadt; 63691 Ranstadt"
12.88806,50.51417,"Caravanplatz am Ferienhotel Markersbach; 08352 Raschau-Markersbach"
9.90333,50.71417,"Sport- und Freizeitgelände; 36169 Rasdorf"
8.23944,48.86139,"Total-Tankstelle; 76437 Rastatt"
8.20944,53.24806,"Parkplatz Mühlenstraße; 26180 Rastede"
8.18667,53.24639,"Bauernmuseum im Brötjehof; 26180 Rastede"
12.33639,52.60750,"Parkplatz Stadtmitte; 14712 Rathenow"
10.77639,53.69583,"Schwimmbad Aqua Siwa ; 23909 Ratzeburg"
10.77111,53.70028,"Parkplatz Reeperbahn; 23909 Ratzeburg"
9.60028,47.78194,"Parkplatz am Wernerhof; 88212 Ravensburg"
9.53778,47.78389,"Stellplatz am Gasthaus Anker; 88212 Ravensburg"
7.03444,50.51389,"Hotel-Restaurant Recher Hof; 53506 Rech"
9.63556,48.72361,"Stellplatz „Vor dem Lindach'; 73098 Rechberghausen"
13.58972,50.72639,"Flair- & Berghotel Talblick; 09623 Rechenberg-Bienenmühle"
7.71167,52.35278,"Yachthafen Recke; 49509 Recke"
6.38944,51.76444,"Stellplatz am Freibad; 46459 Rees"
13.12750,48.98000,"Berggasthof Hinhart; 94209 Regen"
12.05889,49.02778,"Azur-Campingpark Regensburg; 93049 Regensburg"
12.06528,50.28806,"Gasthof Raitschin; 95194 Regnitzlosau"
9.23222,52.47361,"Wohnmobilstellplatz Rehburg; 31547 Rehburg-Loccum"
9.20778,52.42833,"Campingplatz Erlengrund und Restaurant Zur Erlenschänke; 31547 Rehburg-Loccum"
9.19917,52.44250,"Dinosaurier-Park Münchehagen; 31547 Rehburg-Loccum"
13.94028,52.52056,"Stellplatz Alt Werder; 15345 Rehfelde"
8.84278,49.71472,"Stellplatz an der Reichenbergschule; 64385 Reichelsheim"
9.04667,47.69944,"Wohnmobil-Stellplatz Reichenau; 78479 Reichenau"
11.87611,50.86111,"Waldgasthaus Heidlbergers Gastlichkeit; 07629 Reichenbach"
7.69361,50.98667,"Rodener Festplatz; 51580 Reichshof"
7.11583,50.02389,"Stellplatz am Moselufer; 56861 Reil"
10.48361,53.83000,"Reisemobil-Stellplatz am Herrenteich; 23858 Reinfeld (Holstein)"
9.59250,51.48694,"Parkplatz am Freibad; 34359 Reinhardshagen"
7.66417,49.63444,"Stellplatz Wasserburg; 67753 Reipoltskirchen"
12.44889,47.67972,"Gasthof Stoaner; 83242 Reit im Winkl"
12.48389,47.67028,"Wohnmobilpark Reit im Winkl; 83242 Reit im Winkl"
12.54139,47.65861,"Wohnmobilpark Seegatterl; 83242 Reit im Winkl"
7.05806,51.82861,"Stellplatz Reken; 48734 Reken"
7.25194,50.57556,"Wohnmobilhafen Goldene Meile; 53424 Remagen"
7.26139,51.19083,"Jahnplatz am Stadion; 42853 Remscheid"
7.16944,51.18556,"Schützenplatz; 42853 Remscheid"
7.30250,51.18028,"Wanderparkplatz Dörperhöhe; 42853 Remscheid"
7.13556,51.16611,"Brückenpark Müngsten; 42853 Remscheid"
7.22528,51.18000,"Autohaus Pauli; 42853 Remscheid"
9.65528,54.30389,"Wohnmobilhafen am Schwimmzentrum Untereider; 24768 Rendsburg"
7.48389,50.50806,"Monte Mare Saunaparadies; 56579 Rengsdorf"
11.05306,48.75917,"Gaststätte-Bistro Di-Da; 86643 Rennertshofen"
9.23028,48.48389,"P+R-Parkplatz Am Südbahnhof; 72764 Reutlingen"
9.22500,48.56500,"Gasthaus Klostermühle; 72764 Reutlingen"
7.58611,53.13778,"Reisemobil-Stellplatz und Paddel & Pedal-Station; 26817 Rhauderfehn"
7.58611,53.13722,"Verlaatshus; 26817 Rhauderfehn"
7.58278,53.13639,"Hotel Wester-Fehn; 26817 Rhauderfehn"
7.55361,53.04917,"Gästehaus Alter Brunsel ; 26817 Rhauderfehn"
8.29639,51.85444,"Parkplatz Am Werl; 33378 Rheda-Wiedenbrück"
8.30778,51.84500,"CVC-Camping Van Conversion; 33378 Rheda-Wiedenbrück"
6.69278,51.83639,"Kettelerplatz; 46414 Rhede"
6.68583,51.83167,"Hallen- und Freibad; 46414 Rhede"
7.22917,53.05000,"Ferienhof Neuenstein; 26899 Rhede/Ems"
7.27583,53.05806,"Parkplatz am Sportzentrum Emspark; 26899 Rhede/Ems"
7.26889,53.05972,"Gasthof Prangen; 26899 Rhede/Ems"
7.88722,48.61917,"WeberHaus – World of Living; 77866 Rheinau"
6.93306,50.61889,"Freizeitpark Rheinbach; 53359 Rheinbach"
7.22778,50.62250,"Wohnmobil-Stellplatz Siebengebirgsblick; 53619 Rheinbreitbach"
7.45583,52.28167,"Am Stadtpark; 48431 Rheine"
7.43556,52.29556,"Walshagenpark; 48431 Rheine"
7.41750,52.29556,"Parkplatz Salinenstraße; 48431 Rheine"
7.42917,52.29222,"Tennishalle; 48431 Rheine"
7.41639,52.27667,"Firma Volli-Car; 48431 Rheine"
8.04222,48.77250,"Freizeitcenter Oberrhein; 77836 Rheinmünster"
12.81306,53.13028,"Pizza-Café; 16831 Rheinsberg"
12.89972,53.17972,"Marina Wolfsbruch; 16831 Rheinsberg"
12.77778,53.16056,"Café zur Brücke; 16831 Rheinsberg"
6.46750,51.46333,"Wohnmobilpark Ökodorf Rheurdt; 47509 Rheurdt"
6.50500,51.44722,"KLS Reisemobiltechnik; 47509 Rheurdt"
8.10667,49.27028,"Weingut Nichterlein; 76835 Rhodt unter Rietburg"
8.10778,49.27222,"Weingut Herbert Heußler; 76835 Rhodt unter Rietburg"
8.10389,49.27028,"Weingut Destillerie Jürgen Heußler; 76835 Rhodt unter Rietburg"
8.10778,49.26917,"Weingut Heini und Ulrike Krieger; 76835 Rhodt unter Rietburg"
8.10444,49.27028,"Weingut und Gästehaus Bechtold; 76835 Rhodt unter Rietburg"
12.42278,54.24500,"Parkplatz Gänsewiese; 18311 Ribnitz-Damgarten"
10.73083,47.64306,"Camping Warsitzka; 87669 Rieden am Forggensee"
11.68167,48.96444,"Volksfestplatz; 93339 Riedenburg"
12.24694,47.84167,"Bauernhof Ruhsamer; 83083 Riedering"
9.47778,48.15194,"Wohnmobil-Stellplatz bei der Stadthalle; 88499 Riedlingen"
8.86333,47.72111,"Wohnmobilstellplatz Naturbad Aachtal; 78239 Rielasingen-Worblingen"
13.30639,51.30583,"Elbeparkplatz; 01589 Riesa"
13.30972,51.30556,"Riesaer Wassersportverein e. V.; 01589 Riesa"
10.43972,48.83111,"Gasthof Riesblick; 73469 Riesbürg"
7.98889,52.47806,"Gaststätte Moorstübchen; 49574 Rieste"
8.41361,51.81000,"Wohnmobil-Stellplatz am Bibeldorf; 33397 Rietberg"
8.39083,51.75583,"Parkplatz Alter Markt; 33397 Rietberg"
8.38972,51.75750,"Wohnmobilstellplatz am Heimathaus; 33397 Rietberg"
10.04250,51.08139,"Stellplatz am Festplatz; 37296 Ringgau"
9.07833,52.19222,"Parkplatz Am Weseranger; 31737 Rinteln"
7.82167,49.62139,"Am Naturerlebnisbad; 67806 Rockenhausen"
6.18583,50.65000,"Stellplatz am Bahnhof; 52159 Roetgen"
11.01611,53.69000,"Landhotel Hänsel; 19205 Roggendorf"
8.13167,49.13833,"Weingut Becker; 76865 Rohrbach"
11.22917,50.59278,"Stellplatz am Waldfreibad Auebad; 07429 Rohrbach"
8.13222,49.13972,"Weinstube Jede; 76865 Rohrbach"
11.00583,52.69528,"Stellplatz am Ahlumer See; 38489 Rohrberg"
12.17694,50.86556,"Caravanplatz Ronneburg; 07580 Ronneburg"
8.69417,50.29583,"Polsterei Götz; 61191 Rosbach v. d. Höhe"
8.11528,49.24750,"Weingut Helmut Koch; 76835 Roschbach"
14.74028,51.09889,"Camperparadies; 02708 Rosenbach"
10.02667,48.97389,"Waldcamping Hüttenhof; 73494 Rosenberg"
7.26778,52.02750,"Wohnmobilplatz Darfeld; 48720 Rosendahl"
9.88722,53.44167,"Wildpark-Camping Schwarze Berge; 21224 Rosengarten"
12.12694,47.83028,"Landgasthof Happinger Hof  ; 83026 Rosenheim"
8.86889,50.97583,"Tourismuszentrum Fischewosse ; 35119 Rosenthal"
12.13333,54.09250,"Parkplatz am Stadthafen; 18055 Rostock"
12.09278,54.17389,"Parkplatz am Passagierkai; 18119 Rostock-Warnem."
12.04222,54.17111,"Stellplatz am Ortsteilzentrum; 18119 Rostock-Warnem."
9.98583,47.98528,"Ferienhof Musch; 88430 Rot an der Rot"
9.38556,53.11778,"Parkplatz am Weichelsee; 27356 Rotenburg (Wümme)"
9.72083,51.00056,"Wohnmobilpark Am Wittlich; 36199 Rotenburg a. d. Fulda"
9.69194,51.00278,"Kuckucksmarkt Am Schindleich; 36199 Rotenburg a. d. Fulda"
9.74417,51.00306,"Am Waldschwimmbad; 36199 Rotenburg a. d. Fulda"
9.74583,51.00611,"Wildgehege im Heienbachtal; 36199 Rotenburg a. d. Fulda"
9.71778,51.02083,"Hof Guttels; 36199 Rotenburg a. d. Fulda"
11.10833,49.23861,"P+R-Parkplatz Steinerne Eiche; 91154 Roth"
9.39722,49.96722,"Hotel Schloss Rothenbuch; 63860 Rothenbuch"
9.39444,49.97472,"Freizeitanlage Rothenbuch; 63860 Rothenbuch"
10.18333,49.37056,"Parkplatz P 2; 91541 Rothenburg o.d.T."
10.18889,49.38111,"Parkplatz P 3; 91541 Rothenburg o.d.T."
8.95000,48.47250,"Stellplatz am Neckarufer; 72108 Rottenburg/Neckar"
8.89972,48.45889,"Stellplatz in den Neckarauen; 72108 Rottenburg/Neckar"
8.62833,48.15556,"Wohnmobil-Stellplatz am Stadion; 78628 Rottweil"
10.71972,47.65889,"Camping- und Freizeitmarkt Miller ; 87672 Roßhaupten"
11.31528,50.70611,"Freizeit- und Erlebnisbad Saalemaxx; 07407 Rudolstadt"
10.39528,50.91806,"Wohnmobilstellplatz Thal; 99842 Ruhla"
12.66306,47.74333,"Campingplatz Ortnerhof; 83324 Ruhpolding"
13.23806,48.49833,"Kroneckerhof; 94099 Ruhstorf/Rott"
8.20056,49.39861,"Winzerhaus Im Linsenbusch; 67152 Ruppertsberg"
7.44222,50.82250,"Stellplatz Zum Heisterstück; 53809 Ruppichteroth"
7.71778,48.26806,"Camping Europa-Park; 77977 Rust"
13.77722,52.47389,"Parkplatz Museumspark; 15562 Rüdersdorf bei Berlin"
7.90972,50.00250,"Ebentaler Hof; 65385 Rüdesheim am Rhein"
11.87028,52.91750,"NABU-Besucherzentrum	; 19322 Rühstädt"
11.86806,52.92056,"Stellplatz am Brink; 19332 Rühstädt"
11.91000,52.89639,"Landgasthof Dörpkrog an Diek; 19322 Rühstädt"
7.86556,49.92944,"Stellplatz Burgblick; 55452 Rümmelsheim"
8.43083,51.49417,"Parkplatz am Hachtor; 59602 Rüthen"
8.42528,51.56167,"Gaststätte Rose; 59602 Rüthen"
12.61750,53.38722,"Stellplatz am Seglerhafen; 17207 Röbel"
11.02861,50.28917,"Festplatz Oeslau; 96472 Rödental"
11.02056,50.35500,"Stellplatz am Froschgrundsee; 96472 Rödental"
10.44611,48.42583,"Gasthof Zahler; 89365 Röfingen"
9.96444,47.65222,"Ferienhof Maurus; 88167 Röthenbach"
11.22222,49.47778,"CMS-Reisemobile; 90552 Röthenbach a.d. Pegnitz"
10.21583,49.98722,"Am Festplatz; 97250 Röthlein"
9.96972,49.50722,"Wohnmobil-Stellplatz an der Tauber; 97285 Röttingen"
9.97250,49.50694,"Winzerhof Bach; 97285 Röttingen"
12.52806,54.33500,"Hafen Neuendorf; 18317 Saal bei Ribnitz-D."
